view_date,dashboard_name, total_view_count_per_day
2018-09-26,navision-api-monitoring,3
2018-09-26,marketing-overview,33
2020-07-15,shipment-orders,1
2020-07-14,sales-trend,2
2018-09-25,marketing-overview,31
2019-02-05,sales-comparison,20
2018-11-27,shop-performance-overview,15
2020-02-24,sales-trend,3
2018-10-19,marketing-crm-scorecard,1
2018-10-19,marketing-sea-scorecard,4
2019-02-05,weekly-overview,9
2019-02-05,marketing-overview,23
2019-12-13,sales-trend,1
2018-11-23,marketing-affiliate-scorecard,37
2019-07-12,shipment-orders,1
2019-07-12,shipment-parcels,1
2018-09-25,marketing-country-overview,8
2018-10-19,marketing-channel-overview,4
2020-12-28,marketing-overview,8
2019-12-13,value-returned,9
2019-02-05,shop-performance-overview,2
2019-06-07,marketing-cost,4
2018-09-25,marketing-channel-overview,4
2019-11-19,marketing-affiliate-scorecard,1
2019-05-27,marketing-cost,1
2018-10-17,user-stats,5
2018-10-17,marketing-overview,34
2020-10-27,user-stats,8
2020-12-16,sales-trend,1
2021-01-07,marketing-affiliate-scorecard,3
2020-12-16,shop-performance-overview,1
2018-10-17,db-size-overview,3
2019-09-10,marketing-cost,5
2018-09-24,marketing-dis-ret-scorecard,2
2018-10-17,emarsys-api-monitoring,10
2018-10-17,shop-performance-overview,5
2019-10-12,sales-comparison,42
2018-09-27,marketing-country-overview,4
2019-10-24,marketing-crm-scorecard,2
2019-02-01,marketing-country-overview,5
2018-11-06,marketing-overview,13
2020-05-20,provisioning-quotes,1
2019-11-21,weekly-sales-comparison,3
2019-10-12,weekly-sales-comparison,27
2019-11-21,sales-trend,5
2019-10-24,marketing-awin-scorecard,2
2019-10-17,shipment-orders,4
2019-09-24,shop-performance-overview,1
2020-02-21,shipment-orders,1
2018-09-27,marketing-overview,25
2019-02-01,shop-performance-overview,12
2019-02-01,marketing-sea-scorecard,1
2018-09-27,marketing-dis-ret-scorecard,16
2020-01-27,user-stats,4
2018-09-27,marketing-channel-overview,6
2020-09-15,provisioning-quotes,4
2020-02-21,revenue-factura-before-returs,1
2019-02-01,sales-comparison,19
2019-02-01,weekly-overview,9
2019-04-09,weekly-overview,10
2019-02-01,marketing-overview,31
2019-06-21,weekly-overview,2
2020-02-21,user-stats,1
2019-07-24,marketing-crm-scorecard,6
2020-02-21,value-returned,1
2019-10-17,process-time,2
2019-12-23,delivery-quotes,2
2018-09-26,marketing-crm-scorecard,4
2019-05-20,marketing-cost,2
2019-08-05,shipment-parcels,2
2019-10-17,provisioning-quotes,2
2019-10-14,shop-performance-overview,2
2020-05-29,sales-trend,1
2019-10-17,delivery-quotes,6
2019-05-24,user-stats,2
2019-10-17,supplies,5
2019-12-23,weekly-sales-comparison,8
2019-12-23,provisioning-quotes,1
2019-12-18,provisioning-quotes,4
2020-05-14,user-stats,2
2020-12-29,sales-comparison,127
2020-04-17,value-returned,1
2018-10-18,marketing-crm-scorecard,9
2020-12-29,shipment-parcels,2
2019-02-21,marketing-sea-scorecard,7
2020-05-14,revenue-factura-before-returs,1
2019-02-21,sales-comparison,8
2020-12-29,shipment-orders,1
2020-07-14,provisioning-quotes,1
2018-10-18,marketing-overview,55
2020-01-28,shipment-parcels,1
2020-01-29,user-stats,1
2020-05-14,shipment-orders,1
2019-04-11,marketing-sea-scorecard,1
2020-02-09,sales-comparison,10
2020-02-11,shop-performance-overview,1
2019-09-23,marketing-awin-scorecard,17
2019-09-11,delivery-quotes,1
2020-03-25,sales-trend,2
2019-12-06,sales-trend,1
2019-12-06,shipment-parcels,3
2020-03-25,shop-performance-overview,1
2019-09-10,sales-trend,1
2019-04-05,marketing-channel-overview,3
2020-02-19,process-time,1
2020-03-02,shop-performance-overview,6
2019-09-26,delivery-quotes,1
2019-12-06,user-stats,1
2019-12-06,weekly-sales-comparison,2
2020-11-28,marketing-overview,6
2019-04-05,sales-comparison,32
2020-05-21,sales-comparison,62
2019-12-11,sales-trend,1
2020-04-26,weekly-sales-comparison,22
2019-07-03,marketing-channel-overview,2
2020-05-21,weekly-sales-comparison,20
2019-12-11,shipment-orders,1
2020-11-28,sales-trend,1
2019-09-16,marketing-crm-scorecard,1
2019-09-16,sales-trend,2
2020-05-21,marketing-overview,3
2020-11-27,marketing-crm-scorecard,1
2020-04-26,sales-comparison,46
2020-04-26,sales-trend,1
2019-02-05,marketing-country-overview,7
2020-09-01,marketing-affiliate-scorecard,2
2020-02-11,revenue-factura-before-returs,4
2020-09-01,process-time,1
2020-09-01,user-stats,1
2020-09-01,marketing-cost,1
2020-02-11,shipment-parcels,4
2020-06-12,shipment-orders,2
2019-08-28,process-time,2
2019-01-30,weekly-overview,6
2018-09-07,shop-performance-overview,12
2020-09-23,shipment-parcels,2
2020-10-09,marketing-crm-scorecard,1
2019-08-22,marketing-crm-scorecard,1
2020-08-16,weekly-sales-comparison,4
2019-06-07,marketing-channel-overview,3
2019-12-24,sales-comparison,76
2019-08-22,marketing-cost,1
2019-12-24,user-stats,15
2018-09-07,marketing-channel-overview,3
2020-08-16,sales-comparison,55
2018-09-07,marketing-overview,35
2019-12-13,delivery-quotes,2
2020-04-02,shop-performance-overview,1
2018-09-25,marketing-seo-scorecard,3
2018-09-25,shop-performance-overview,2
2018-09-12,marketing-sea-scorecard,1
2018-11-27,marketing-channel-overview,2
2020-12-17,user-stats,1
2018-08-09,marketing-sea-scorecard,8
2019-03-25,marketing-channel-overview,3
2018-09-12,marketing-country-overview,1
2018-09-12,marketing-dis-ret-scorecard,1
2020-12-17,provisioning-quotes,1
2019-03-18,marketing-cost,1
2018-11-27,marketing-affiliate-scorecard,5
2020-08-25,provisioning-quotes,2
2019-03-18,marketing-channel-overview,2
2019-01-25,sales-comparison,25
2019-01-25,shop-performance-overview,3
2019-11-05,marketing-awin-scorecard,1
2018-11-27,marketing-cost,1
2019-03-25,marketing-overview,28
2018-09-12,marketing-channel-overview,1
2019-01-25,marketing-cost,1
2019-11-05,marketing-cost,2
2020-01-02,weekly-sales-comparison,2
2018-08-09,marketing-overview,27
2020-08-25,user-stats,1
2018-11-27,marketing-country-overview,9
2018-11-27,marketing-overview,33
2020-08-27,revenue-factura-before-returs,2
2018-11-06,marketing-dis-ret-scorecard,2
2019-01-25,weekly-overview,6
2019-04-18,marketing-channel-overview,1
2018-09-12,marketing-overview,14
2018-10-09,marketing-channel-overview,4
2018-10-09,marketing-country-overview,2
2020-04-29,revenue-factura-before-returs,5
2019-10-22,sales-trend,1
2019-06-12,marketing-crm-scorecard,1
2018-09-14,marketing-seo-scorecard,3
2019-03-13,sales-trend,1
2018-10-09,marketing-seo-scorecard,2
2018-09-14,marketing-overview,27
2018-10-09,marketing-sea-scorecard,4
2018-08-21,marketing-crm-scorecard,2
2018-10-18,marketing-sea-scorecard,4
2018-10-18,marketing-channel-overview,7
2019-05-06,weekly-overview,7
2018-09-14,shop-performance-overview,7
2020-01-13,value-returned,1
2019-05-13,weekly-overview,2
2018-11-02,marketing-dis-ret-scorecard,3
2018-10-09,marketing-crm-scorecard,3
2019-05-13,marketing-awin-scorecard,11
2019-03-13,sales-comparison,16
2018-08-21,marketing-seo-scorecard,6
2018-08-21,marketing-sea-scorecard,10
2018-09-14,marketing-crm-scorecard,6
2020-02-04,marketing-crm-scorecard,1
2019-08-14,supplies,1
2019-08-14,shipment-orders,1
2020-01-17,revenue-factura-before-returs,2
2020-02-10,sales-trend,1
2019-03-06,marketing-channel-overview,1
2019-05-06,sales-trend,2
2019-08-14,provisioning-quotes,2
2020-02-04,marketing-affiliate-scorecard,1
2019-02-26,marketing-overview,31
2019-02-18,sales-comparison,13
2019-02-26,sales-comparison,25
2019-02-12,shop-performance-overview,8
2019-12-12,revenue-factura,3
2019-08-14,shipment-parcels,2
2019-03-06,marketing-crm-scorecard,7
2019-05-03,marketing-awin-scorecard,20
2020-02-04,marketing-cost,1
2019-07-23,marketing-crm-scorecard,1
2020-01-13,sales-trend,2
2019-08-14,delivery-quotes,2
2020-03-13,delivery-quotes,2
2019-02-18,shop-performance-overview,5
2019-07-23,marketing-cost,1
2019-02-12,marketing-overview,41
2019-05-21,shop-performance-overview,8
2019-10-17,sales-trend,1
2019-05-21,marketing-cost,1
2020-02-10,shop-performance-overview,2
2019-12-12,revenue-factura-before-returs,1
2020-09-03,revenue-factura-before-returs,1
2020-01-20,value-returned,2
2020-09-03,shipment-orders,1
2020-10-01,delivery-quotes,2
2018-09-04,marketing-channel-overview,11
2018-09-04,marketing-country-overview,8
2018-10-31,marketing-dis-ret-scorecard,5
2020-09-24,marketing-cost,1
2018-09-04,marketing-overview,48
2020-01-29,weekly-sales-comparison,3
2019-08-16,user-stats,7
2020-02-13,marketing-awin-scorecard,1
2018-11-20,shop-performance-overview,35
2019-01-31,marketing-cost,1
2018-09-25,marketing-sea-scorecard,10
2018-09-14,db-size-overview,10
2019-08-12,marketing-cost,1
2019-01-31,marketing-overview,33
2020-02-13,shop-performance-overview,3
2019-01-31,marketing-country-overview,7
2019-06-05,user-stats,2
2019-01-31,marketing-channel-overview,6
2019-01-31,weekly-overview,5
2019-01-31,sales-comparison,36
2019-03-12,sales-comparison,14
2020-10-30,supplies,1
2020-09-27,sales-comparison,39
2019-04-10,user-stats,2
2020-09-27,marketing-overview,1
2020-12-28,shipment-parcels,7
2019-04-10,marketing-dis-ret-scorecard,5
2019-03-11,sales-trend,2
2019-03-12,marketing-overview,40
2019-09-12,provisioning-quotes,2
2020-09-27,delivery-quotes,1
2020-09-27,weekly-sales-comparison,21
2019-03-11,marketing-channel-overview,1
2019-03-11,marketing-country-overview,2
2019-05-20,sales-trend,4
2019-03-11,weekly-overview,5
2019-03-11,sales-comparison,13
2020-08-27,delivery-quotes,4
2018-09-19,emarsys-api-monitoring,25
2020-03-16,revenue-factura,4
2018-10-15,emarsys-api-monitoring,3
2019-02-19,sales-comparison,11
2018-09-19,db-size-overview,11
2020-03-16,shipment-orders,1
2018-09-19,marketing-overview,33
2020-03-16,shipment-parcels,3
2019-02-19,shop-performance-overview,11
2018-10-15,user-stats,5
2019-01-28,db-size-overview,4
2019-10-08,shipment-orders,1
2019-07-30,shipment-parcels,1
2020-08-04,revenue-factura-before-returs,1
2018-09-19,user-stats,12
2020-03-16,value-returned,1
2020-12-10,marketing-affiliate-scorecard,1
2018-09-19,shop-performance-overview,3
2018-09-27,shop-performance-overview,8
2020-12-10,shop-performance-overview,3
2019-02-19,marketing-overview,31
2019-07-30,delivery-quotes,1
2019-02-19,sales-trend,1
2019-07-30,supplies,1
2019-08-28,marketing-crm-scorecard,2
2018-10-26,marketing-sea-scorecard,3
2018-10-17,marketing-dis-ret-scorecard,11
2019-07-01,marketing-cost,1
2018-10-29,marketing-overview,27
2020-07-09,marketing-cost,1
2018-10-29,marketing-sea-scorecard,3
2019-06-05,marketing-cost,1
2020-05-13,sales-trend,1
2019-12-03,sales-trend,1
2018-10-17,marketing-crm-scorecard,4
2018-10-29,marketing-cost,4
2018-10-29,marketing-channel-overview,16
2019-07-17,supplies,1
2018-10-26,marketing-overview,23
2019-03-26,shop-performance-overview,15
2018-10-26,db-size-overview,1
2018-10-29,shop-performance-overview,2
2020-06-30,sales-trend,1
2019-07-17,provisioning-quotes,1
2019-07-17,delivery-quotes,1
2020-10-26,sales-trend,2
2018-10-29,marketing-country-overview,3
2019-02-25,weekly-overview,4
2019-03-15,marketing-sea-scorecard,3
2019-02-26,shop-performance-overview,8
2019-11-26,delivery-quotes,1
2019-07-26,sales-trend,1
2019-11-03,sales-comparison,12
2019-08-16,shop-performance-overview,3
2019-02-25,marketing-channel-overview,1
2018-09-06,marketing-country-overview,2
2019-02-25,shop-performance-overview,3
2019-02-25,sales-trend,2
2019-02-26,weekly-overview,4
2019-11-26,user-stats,1
2019-02-26,marketing-channel-overview,13
2019-02-25,user-stats,6
2019-02-25,sales-comparison,19
2019-06-24,sales-trend,2
2019-03-19,shop-performance-overview,3
2019-11-15,sales-trend,1
2019-03-13,marketing-dis-ret-scorecard,1
2019-02-11,marketing-cost,1
2019-03-19,marketing-country-overview,6
2019-03-19,marketing-dis-ret-scorecard,4
2020-12-29,weekly-sales-comparison,6
2020-10-05,supplies,1
2020-12-23,revenue-factura-before-returs,3
2018-10-30,shop-performance-overview,1
2018-11-20,marketing-overview,25
2020-10-05,user-stats,1
2019-02-11,user-stats,1
2019-02-11,marketing-sea-scorecard,1
2019-02-11,sales-comparison,8
2019-03-13,marketing-awin-scorecard,1
2019-03-13,user-stats,1
2019-03-19,sales-comparison,21
2019-03-19,marketing-overview,21
2019-02-11,sales-trend,1
2020-12-23,sales-trend,2
2020-12-29,marketing-overview,12
2019-11-15,marketing-awin-scorecard,1
2019-07-01,weekly-overview,2
2019-08-07,marketing-affiliate-scorecard,1
2019-07-24,user-stats,1
2019-11-15,marketing-affiliate-scorecard,1
2019-02-11,db-size-overview,1
2019-03-19,user-stats,4
2019-11-15,marketing-crm-scorecard,1
2020-12-29,revenue-factura,3
2019-11-15,weekly-overview,2
2019-02-11,emarsys-api-monitoring,1
2020-06-17,provisioning-quotes,1
2019-06-26,shop-performance-overview,2
2020-07-16,process-time,1
2020-06-25,process-time,2
2020-12-23,process-time,1
2020-07-16,shipment-orders,1
2020-07-16,supplies,1
2020-09-30,value-returned,2
2019-06-26,marketing-awin-scorecard,1
2020-08-24,marketing-cost,2
2018-10-11,navision-api-monitoring,1
2018-10-11,user-stats,2
2020-07-16,value-returned,1
2020-02-24,provisioning-quotes,4
2019-12-13,provisioning-quotes,1
2019-05-13,marketing-channel-overview,3
2020-08-05,shop-performance-overview,1
2018-09-04,marketing-crm-scorecard,1
2019-12-13,shipment-parcels,5
2018-09-04,shop-performance-overview,6
2020-10-22,provisioning-quotes,1
2018-09-04,marketing-seo-scorecard,1
2020-10-22,delivery-quotes,3
2018-09-04,marketing-sea-scorecard,1
2019-03-18,marketing-crm-scorecard,1
2020-04-30,shipment-parcels,2
2018-09-04,marketing-dis-ret-scorecard,2
2020-02-17,sales-trend,1
2019-05-14,weekly-overview,1
2019-01-23,marketing-overview,33
2020-03-12,marketing-crm-scorecard,1
2019-11-20,process-time,2
2019-08-25,weekly-sales-comparison,32
2019-12-18,delivery-quotes,8
2019-01-23,sales-trend,1
2019-08-25,shop-performance-overview,6
2019-12-18,shipment-parcels,8
2020-04-28,revenue-factura-before-returs,4
2019-11-20,user-stats,1
2019-01-23,sales-comparison,19
2019-01-23,weekly-overview,8
2019-05-24,sales-trend,2
2020-09-28,shop-performance-overview,1
2020-07-15,shop-performance-overview,1
2019-05-14,sales-trend,1
2019-05-14,user-stats,12
2018-08-27,marketing-overview,30
2019-04-10,marketing-channel-overview,3
2018-08-27,marketing-sea-scorecard,3
2019-07-09,marketing-crm-scorecard,3
2018-11-01,marketing-cost,2
2020-12-21,revenue-factura-before-returs,1
2020-03-02,weekly-overview,1
2018-08-27,marketing-dis-ret-scorecard,4
2019-07-09,shop-performance-overview,9
2020-06-17,marketing-crm-scorecard,1
2019-03-20,weekly-overview,6
2020-04-05,marketing-overview,10
2020-10-09,provisioning-quotes,1
2019-12-04,shipment-orders,5
2020-12-18,weekly-sales-comparison,2
2019-12-05,marketing-affiliate-scorecard,1
2019-03-14,marketing-channel-overview,4
2020-12-18,revenue-factura-before-returs,1
2020-07-20,marketing-affiliate-scorecard,2
2020-10-09,revenue-factura-before-returs,2
2019-03-14,sales-comparison,37
2019-03-14,marketing-overview,32
2019-12-05,marketing-crm-scorecard,1
2020-12-18,shop-performance-overview,1
2019-03-14,marketing-dis-ret-scorecard,1
2019-12-05,marketing-cost,1
2019-03-14,marketing-crm-scorecard,1
2019-03-14,shop-performance-overview,2
2020-02-27,shipment-orders,2
2019-12-05,supplies,1
2019-03-14,weekly-overview,7
2020-06-29,revenue-factura-before-returs,5
2020-06-29,sales-trend,1
2019-08-31,weekly-sales-comparison,9
2019-09-11,shipment-orders,1
2019-03-20,sales-comparison,46
2019-12-05,provisioning-quotes,1
2020-12-22,process-time,2
2019-03-14,marketing-affiliate-scorecard,2
2019-12-05,process-time,1
2020-04-05,sales-comparison,46
2019-09-11,sales-trend,1
2019-09-11,shop-performance-overview,1
2018-11-27,emarsys-api-monitoring,2
2020-12-22,shipment-orders,1
2019-03-14,marketing-country-overview,2
2019-06-12,sales-trend,1
2020-04-17,supplies,1
2020-08-06,shop-performance-overview,1
2020-06-10,user-stats,1
2020-06-10,revenue-factura-before-returs,1
2019-04-15,shop-performance-overview,10
2019-04-15,marketing-country-overview,3
2020-06-10,supplies,1
2020-09-03,shop-performance-overview,1
2020-02-27,delivery-quotes,2
2020-06-10,shipment-orders,1
2018-09-20,db-size-overview,6
2020-05-03,sales-comparison,64
2020-04-08,marketing-cost,2
2019-09-17,supplies,1
2019-03-18,marketing-sea-scorecard,1
2019-11-06,sales-trend,2
2019-09-09,shipment-parcels,2
2019-12-30,marketing-overview,16
2018-09-20,navision-api-monitoring,7
2019-03-28,marketing-channel-overview,3
2019-12-30,revenue-factura,8
2018-09-20,user-stats,7
2019-12-30,sales-comparison,101
2019-12-12,shipment-orders,1
2020-04-08,marketing-affiliate-scorecard,1
2019-09-09,provisioning-quotes,1
2018-09-20,emarsys-api-monitoring,5
2018-10-01,marketing-dis-ret-scorecard,2
2019-01-25,marketing-channel-overview,2
2019-04-08,marketing-sea-scorecard,1
2020-12-10,delivery-quotes,1
2019-01-25,marketing-sea-scorecard,2
2019-02-27,marketing-crm-scorecard,2
2019-04-08,weekly-overview,2
2019-04-08,marketing-channel-overview,1
2019-01-25,marketing-overview,8
2019-02-27,marketing-country-overview,3
2018-12-20,marketing-country-overview,2
2019-02-07,marketing-channel-overview,1
2020-04-29,value-returned,1
2020-01-28,marketing-cost,1
2018-10-01,marketing-channel-overview,8
2018-10-01,marketing-overview,26
2018-12-20,marketing-overview,26
2018-12-20,marketing-channel-overview,6
2019-04-08,marketing-country-overview,1
2018-12-20,marketing-sea-scorecard,5
2019-10-07,user-stats,1
2018-11-21,marketing-crm-scorecard,3
2018-11-21,marketing-country-overview,1
2019-03-08,marketing-cost,7
2019-04-29,sales-trend,5
2019-11-13,shop-performance-overview,1
2018-11-21,marketing-cost,1
2019-01-24,marketing-cost,4
2019-04-29,weekly-overview,3
2019-08-06,sales-trend,1
2019-01-24,user-stats,9
2019-01-24,marketing-overview,24
2018-11-21,user-stats,2
2020-02-11,delivery-quotes,11
2018-11-09,marketing-overview,14
2020-10-31,sales-comparison,35
2018-11-09,marketing-crm-scorecard,29
2020-04-18,weekly-sales-comparison,16
2019-02-07,marketing-affiliate-scorecard,7
2019-12-12,marketing-crm-scorecard,3
2019-02-07,sales-comparison,16
2020-04-18,sales-comparison,64
2019-09-19,delivery-quotes,3
2019-02-07,marketing-awin-scorecard,1
2019-01-23,shop-performance-overview,9
2019-04-17,marketing-seo-scorecard,1
2018-10-29,marketing-dis-ret-scorecard,4
2019-01-23,marketing-cost,3
2019-12-30,revenue-factura-before-returs,19
2020-10-31,weekly-sales-comparison,22
2020-04-18,sales-trend,4
2019-12-30,value-returned,7
2019-01-23,marketing-affiliate-scorecard,1
2020-04-18,shipment-parcels,1
2018-11-29,marketing-sea-scorecard,4
2019-02-04,marketing-channel-overview,5
2019-02-04,marketing-country-overview,11
2020-08-13,revenue-factura-before-returs,1
2018-11-29,marketing-overview,15
2019-02-04,marketing-overview,22
2019-02-04,marketing-cost,1
2018-11-29,shop-performance-overview,2
2019-02-04,weekly-overview,4
2020-07-23,value-returned,3
2019-02-01,marketing-channel-overview,14
2020-07-23,process-time,1
2019-02-04,sales-comparison,23
2018-11-29,marketing-seo-scorecard,4
